"ENTREZID","SYMBOL","ENSEMBL","chr","start","end","strand","width","Mark","Contrast","Log_signal_difference","AveExpr","t","P_value","FDR","B","Direction"
"10595","ERN2","ENSG00000134398","chr16",23722548,23726547,"-",4000,"H3K4me3","BG_vs_RPMI",-0.605745976237796,1.35825334078157,-1.52758550906876,0.126827581736226,0.513364375332454,-4.48779450529044,"DOWN"
"10645","CAMKK2","ENSG00000110931","chr12",121734112,121738111,"-",4000,"H3K4me3","BG_vs_RPMI",0.120089689895814,5.94711776707369,0.302845214445785,0.762050069500618,0.799027182577652,-5.40124373478876,"UP"
"10733","PLK4","ENSG00000142731","chr4",128800048,128804047,"+",4000,"H3K4me3","BG_vs_RPMI",0.307694365248349,5.85547744910113,0.775951425207599,0.437900728702239,0.556615504258345,-5.19328108386779,"UP"
"10746","MAP3K2","ENSG00000169967","chr2",128144042,128148041,"-",4000,"H3K4me3","BG_vs_RPMI",0.475211663474467,6.03494618499146,1.19840078075744,0.23095147542356,0.513364375332454,-4.85343177449951,"UP"
"10769","PLK2","ENSG00000145632","chr5",57753967,57757966,"-",4000,"H3K4me3","BG_vs_RPMI",0.190183512524324,6.05485265734754,0.479609587504554,0.631575369072967,0.690626038611859,-5.3448876118481,"UP"
"10783","NEK6","ENSG00000119408","chr9",127017885,127021884,"+",4000,"H3K4me3","BG_vs_RPMI",0.639385955765172,6.33169197115851,1.61241965946717,0.107082278242883,0.513364375332454,-4.3792549124267,"UP"
"10922","FASTK","ENSG00000164896","chr7",150775954,150779953,"-",4000,"H3K4me3","BG_vs_RPMI",0.426690309279967,5.68675414892419,1.07603840369592,0.282084162408867,0.513364375332454,-4.96683080575401,"UP"
"11011","TLK2","ENSG00000146872","chr17",60534019,60538018,"+",4000,"H3K4me3","BG_vs_RPMI",-0.651187367510566,1.25268550371604,-1.64218075780873,0.100763423075056,0.513364375332454,-4.33978794646112,"DOWN"
"11035","RIPK3","ENSG00000129465","chr14",24807229,24811228,"-",4000,"H3K4me3","BG_vs_RPMI",0.249535633932424,5.5697044520105,0.629285267000791,0.529258718690056,0.608806312508792,-5.27725927344438,"UP"
"11040","PIM2","ENSG00000102096","chrX",48774302,48778301,"-",4000,"H3K4me3","BG_vs_RPMI",0.285576806107064,5.00182995991961,0.720174805691214,0.471530254371102,0.571641560402343,-5.22728332453411,"UP"
"1111","CHEK1","ENSG00000149554","chr11",125493058,125497057,"+",4000,"H3K4me3","BG_vs_RPMI",0.471744257886072,5.89389820010573,1.18965658972906,0.234370797838422,0.513364375332454,-4.86194024511374,"UP"
"11113","CIT","ENSG00000122966","chr12",120313125,120317124,"-",4000,"H3K4me3","BG_vs_RPMI",0.261085486114715,5.2729447335531,0.658411976079628,0.510375093069576,0.591273709220465,-5.26197684769644,"UP"
"11177","BAZ1A","ENSG00000198604","chr14",35342854,35346853,"-",4000,"H3K4me3","BG_vs_RPMI",0.361878907826204,6.65811077196059,0.912595373833612,0.361602920898183,0.521544609725413,-5.09926749846308,"UP"
"11183","MAP4K5","ENSG00000012983","chr14",51025845,51029844,"-",4000,"H3K4me3","BG_vs_RPMI",0.668046337073551,5.57984297640573,1.68469613325075,0.0922564932160007,0.513364375332454,-4.2821551279112,"UP"
"11184","MAP4K1","ENSG00000104814","chr19",39107523,39111522,"-",4000,"H3K4me3","BG_vs_RPMI",0.319572182989168,6.05085540014705,0.805905206119075,0.420426019837765,0.545827997998993,-5.17397448031031,"UP"
"11200","CHEK2","ENSG00000183765","chr22",29136411,29140410,"-",4000,"H3K4me3","BG_vs_RPMI",0.550363408983789,5.78096543437035,1.38792035154234,0.165368658639011,0.513364375332454,-4.65371082459702,"UP"
"11213","IRAK3","ENSG00000090376","chr12",66580975,66584974,"+",4000,"H3K4me3","BG_vs_RPMI",0.453937174374434,5.99166305807506,1.14475023657406,0.252496361020324,0.513364375332454,-4.90465436304777,"UP"
"112858","TP53RK","ENSG00000172315","chr20",45316084,45320083,"-",4000,"H3K4me3","BG_vs_RPMI",0.424896297769249,6.00338528365939,1.0715142201365,0.284111689241047,0.513364375332454,-4.97078967485628,"UP"
"11329","STK38","ENSG00000112079","chr6",36513257,36517256,"-",4000,"H3K4me3","BG_vs_RPMI",0.495286603113654,6.28037791853527,1.24902627079985,0.211851522682045,0.513364375332454,-4.802946339043,"UP"
"1147","CHUK","ENSG00000213341","chr10",101987354,101991353,"-",4000,"H3K4me3","BG_vs_RPMI",0.321685747603515,5.65249846618626,0.811235246769794,0.417360065222607,0.545827997998993,-5.17046239244212,"UP"
"114783","LMTK3","ENSG00000142235","chr19",49015193,49019192,"-",4000,"H3K4me3","BG_vs_RPMI",-0.0850403613465494,4.67399948307634,-0.214456932072071,0.830220074393274,0.85783654256436,-5.41987430234836,"DOWN"
"115701","ALPK2","ENSG00000198796","chr18",56294324,56298323,"-",4000,"H3K4me3","BG_vs_RPMI",-0.543832322175849,1.3053729976691,-1.37145009180038,0.170441042803004,0.513364375332454,-4.6722289732802,"DOWN"
"1195","CLK1","ENSG00000013441","chr2",201727415,201731414,"-",4000,"H3K4me3","BG_vs_RPMI",0.385561243183816,6.55453078948204,0.972318085551622,0.331050038489947,0.513364375332454,-5.05339862809427,"UP"
"1196","CLK2","ENSG00000176444","chr1",155246283,155250282,"-",4000,"H3K4me3","BG_vs_RPMI",0.431882874541965,4.97619332889962,1.0891331459811,0.276271176573367,0.513364375332454,-4.95527829509556,"UP"
"1198","CLK3","ENSG00000179335","chr15",74898713,74902712,"+",4000,"H3K4me3","BG_vs_RPMI",-0.308556557834422,1.26467216347599,-0.778125724257331,0.436618356771923,0.556408521322169,-5.19190425817632,"DOWN"
"120892","LRRK2","ENSG00000188906","chr12",40588546,40592545,"+",4000,"H3K4me3","BG_vs_RPMI",-0.495855341119684,1.402355482591,-1.25046052867451,0.211327570815673,0.513364375332454,-4.80148562501202,"DOWN"
"122011","CSNK1A1L","ENSG00000180138","chr13",37677802,37681801,"-",4000,"H3K4me3","BG_vs_RPMI",-0.507006293737554,1.20953784352463,-1.27858128275226,0.201243525065682,0.513364375332454,-4.77250751330426,"DOWN"
"1263","PLK3","ENSG00000173846","chr1",45264049,45268048,"+",4000,"H3K4me3","BG_vs_RPMI",0.324275515114453,6.27860278509919,0.817766187917992,0.413621368504918,0.545278037525052,-5.16612743989797,"UP"
"127933","UHMK1","ENSG00000152332","chr1",162465041,162469040,"+",4000,"H3K4me3","BG_vs_RPMI",0.309466872329438,6.00261906410169,0.780421378352994,0.435266764605193,0.556112036012291,-5.19044640598948,"UP"
"130399","ACVR1C","ENSG00000123612","chr2",158483377,158487376,"-",4000,"H3K4me3","BG_vs_RPMI",0.511876596147109,4.82687335769314,1.29086333443311,0.196951186951636,0.513364375332454,-4.75964880655405,"UP"
"131890","GRK7","ENSG00000114124","chr3",141455316,141459315,"+",4000,"H3K4me3","BG_vs_RPMI",0.608280414422846,6.02341704343953,1.53397691932485,0.125247483256968,0.513364375332454,-4.47982141053872,"UP"
"1326","MAP3K8","ENSG00000107968","chr10",30720950,30724949,"+",4000,"H3K4me3","BG_vs_RPMI",0.401517778522467,6.61436164621826,1.01255767956371,0.311435767574625,0.513364375332454,-5.02085439589165,"UP"
"139728","PNCK","ENSG00000130822","chrX",152952466,152956465,"-",4000,"H3K4me3","BG_vs_RPMI",0.541667547380513,4.37414124702511,1.36599090802125,0.17214781430902,0.513364375332454,-4.67831816422358,"UP"
"140469","MYO3B","ENSG00000071909","chr2",171032655,171036654,"+",4000,"H3K4me3","BG_vs_RPMI",-0.360936261160897,1.20276345786906,-0.910218183653929,0.36285457522821,0.521544609725413,-5.10103310239784,"DOWN"
"140609","NEK7","ENSG00000151414","chr1",198124124,198128123,"+",4000,"H3K4me3","BG_vs_RPMI",0.593721737722563,6.63188441491435,1.49726248054855,0.13453662813152,0.513364375332454,-4.52516795953436,"UP"
"140803","TRPM6","ENSG00000119121","chr9",77501011,77505010,"-",4000,"H3K4me3","BG_vs_RPMI",0.478078257704978,4.57764934809275,1.20562983052201,0.228151544736186,0.513364375332454,-4.84635055073373,"UP"
"140901","STK35","ENSG00000125834","chr20",2080473,2084472,"+",4000,"H3K4me3","BG_vs_RPMI",0.46083491706099,6.53250700050772,1.16214513837549,0.245362502919624,0.513364375332454,-4.88830363895523,"UP"
"1432","MAPK14","ENSG00000112062","chr6",35993529,35997528,"+",4000,"H3K4me3","BG_vs_RPMI",0.603907663242608,6.53386575679069,1.52294960490638,0.127983366842144,0.513364375332454,-4.49355682815309,"UP"
"1436","CSF1R","ENSG00000182578","chr5",149490936,149494935,"-",4000,"H3K4me3","BG_vs_RPMI",0.116517371542131,1.74477568391661,0.293836451754928,0.768923776021499,0.804537087753022,-5.40343399115393,"UP"
"1445","CSK","ENSG00000103653","chr15",75072421,75076420,"+",4000,"H3K4me3","BG_vs_RPMI",0.448298285591089,6.39405089980016,1.13052994435489,0.258434809022976,0.513364375332454,-4.91783785672733,"UP"
"1452","CSNK1A1","ENSG00000113712","chr5",148929035,148933034,"-",4000,"H3K4me3","BG_vs_RPMI",0.408591887366565,6.66726170921355,1.03039734599771,0.302990632677124,0.513364375332454,-5.00600418414818,"UP"
"1453","CSNK1D","ENSG00000141551","chr17",80229577,80233576,"-",4000,"H3K4me3","BG_vs_RPMI",0.497303374504295,5.72331025001561,1.25411221585322,0.209997800189716,0.513364375332454,-4.79775901173186,"UP"
"1454","CSNK1E","ENSG00000213923","chr22",38712090,38716089,"-",4000,"H3K4me3","BG_vs_RPMI",0.691216839507132,5.78444972367743,1.74312809176778,0.0815173788304114,0.513364375332454,-4.20054273770787,"UP"
"1455","CSNK1G2","ENSG00000133275","chr19",1939171,1943170,"+",4000,"H3K4me3","BG_vs_RPMI",0.502394680205592,6.4860862371547,1.26695159921957,0.205370459100782,0.513364375332454,-4.78456991310307,"UP"
"1456","CSNK1G3","ENSG00000151292","chr5",122845871,122849870,"+",4000,"H3K4me3","BG_vs_RPMI",0.534231081903678,6.04856575907865,1.34723744147466,0.17810847647022,0.513364375332454,-4.69905082370267,"UP"
"1457","CSNK2A1","ENSG00000101266","chr20",522480,526479,"-",4000,"H3K4me3","BG_vs_RPMI",0.39447599118792,5.71802038134258,0.99479952232921,0.319995193035308,0.513364375332454,-5.03537917939941,"UP"
"1459","CSNK2A2","ENSG00000070770","chr16",58230011,58234010,"-",4000,"H3K4me3","BG_vs_RPMI",0.544336486558185,5.74695804380175,1.37272150627915,0.170045373217721,0.513364375332454,-4.67080734672125,"UP"
"146057","TTBK2","ENSG00000128881","chr15",43211008,43215007,"-",4000,"H3K4me3","BG_vs_RPMI",0.189799959885394,5.95630151847271,0.478642334767965,0.632263274785505,0.690626038611859,-5.34526527688126,"UP"
"147746","HIPK4","ENSG00000160396","chr19",40894089,40898088,"-",4000,"H3K4me3","BG_vs_RPMI",-0.501916735711172,1.32232896628912,-1.26574630671668,0.205801667775699,0.513364375332454,-4.78581374862937,"DOWN"
"149420","PDIK1L","ENSG00000175087","chr1",26435656,26439655,"+",4000,"H3K4me3","BG_vs_RPMI",0.5428922672736,6.44080259669043,1.36907943759427,0.171180643930267,0.513364375332454,-4.67487619188839,"UP"
"150094","SIK1","ENSG00000142178","chr21",44845012,44849011,"-",4000,"H3K4me3","BG_vs_RPMI",0.412374780512125,5.94764415923831,1.0399371415196,0.298537708875309,0.513364375332454,-4.99795657838214,"UP"
"152110","NEK10","ENSG00000163491","chr3",27408952,27412951,"-",4000,"H3K4me3","BG_vs_RPMI",0.478225428073899,4.55390867816332,1.2060009684771,0.228008452944851,0.513364375332454,-4.84598585280011,"UP"
"1612","DAPK1","ENSG00000196730","chr9",90110143,90114142,"+",4000,"H3K4me3","BG_vs_RPMI",0.214835869787724,6.37418390817978,0.541778524975421,0.588052036464581,0.658247437213731,-5.31901433983898,"UP"
"1613","DAPK3","ENSG00000167657","chr19",3969122,3973121,"-",4000,"H3K4me3","BG_vs_RPMI",0.261099404850073,5.38866078308375,0.658447076698157,0.510352551048904,0.591273709220465,-5.26195801375682,"UP"
"166614","DCLK2","ENSG00000170390","chr4",150997597,151001596,"+",4000,"H3K4me3","BG_vs_RPMI",0.831407680950519,5.48529064720367,2.09666489810886,0.0361913762951677,0.513364375332454,-3.64740975431214,"UP"
"167359","NIM1K","ENSG00000177453","chr5",43190173,43194172,"+",4000,"H3K4me3","BG_vs_RPMI",0.334652066451464,4.26874848220952,0.84393403727784,0.398841645366377,0.535741345262404,-5.14840972046412,"UP"
"169436","STKLD1","ENSG00000198870","chr9",136241237,136245236,"+",4000,"H3K4me3","BG_vs_RPMI",0.320399052532921,6.41381295984082,0.807990426628129,0.419224982190081,0.545827997998993,-5.17260323692824,"UP"
"1760","DMPK","ENSG00000104936","chr19",46286972,46290971,"-",4000,"H3K4me3","BG_vs_RPMI",-0.691011535799085,1.36288393130994,-1.74261035168914,0.0816078693581712,0.513364375332454,-4.2012780870225,"DOWN"
"1859","DYRK1A","ENSG00000157540","chr21",38735875,38739874,"+",4000,"H3K4me3","BG_vs_RPMI",0.431846663191747,6.38325067744051,1.08904182728312,0.276311429347736,0.513364375332454,-4.95535934258844,"UP"
"1956","EGFR","ENSG00000146648","chr7",55084710,55088709,"+",4000,"H3K4me3","BG_vs_RPMI",-0.08932276614254,1.64274963522917,-0.22525640869584,0.821810677785387,0.852778621599423,-5.41793939817486,"DOWN"
"1969","EPHA2","ENSG00000142627","chr1",16480565,16484564,"-",4000,"H3K4me3","BG_vs_RPMI",0.265772288175468,4.2777618129621,0.670231271944118,0.502814162821488,0.591273709220465,-5.2555782161993,"UP"
"197259","MLKL","ENSG00000168404","chr16",74732859,74736858,"-",4000,"H3K4me3","BG_vs_RPMI",0.691880359457262,6.12847424181363,1.74480137314406,0.0812254801941847,0.513364375332454,-4.19816467237655,"UP"
"2011","MARK2","ENSG00000072518","chr11",63604400,63608399,"+",4000,"H3K4me3","BG_vs_RPMI",0.484725422148119,6.26931986266299,1.2223928177775,0.221752312101385,0.513364375332454,-4.8297664755198,"UP"
"202374","STK32A","ENSG00000169302","chr5",146612526,146616525,"+",4000,"H3K4me3","BG_vs_RPMI",0.0418133596800163,2.0950559771229,0.105445986995047,0.916036110590012,0.934845886988164,-5.43408369182115,"UP"
"203054","ADCK5","ENSG00000173137","chr8",145594790,145598789,"+",4000,"H3K4me3","BG_vs_RPMI",0.320292995237442,5.51115361748206,0.807722968660498,0.41937891862574,0.545827997998993,-5.17277931569029,"UP"
"203447","NRK","ENSG00000123572","chrX",105064532,105068531,"+",4000,"H3K4me3","BG_vs_RPMI",-0.388264999149813,1.16739217237149,-0.979136485666083,0.327671387131475,0.513364375332454,-5.04797702102668,"DOWN"
"2041","EPHA1","ENSG00000146904","chr7",143103950,143107949,"-",4000,"H3K4me3","BG_vs_RPMI",0.597076169141828,3.40811684772417,1.50572177046255,0.132350424454322,0.513364375332454,-4.51481715579046,"UP"
"2042","EPHA3","ENSG00000044524","chr3",89154771,89158770,"+",4000,"H3K4me3","BG_vs_RPMI",1.12149894302255,3.05073860625861,2.82822437292532,0.00474329959614784,0.471483979857096,-2.17938553569257,"UP"
"2043","EPHA4","ENSG00000116106","chr2",222436923,222440922,"-",4000,"H3K4me3","BG_vs_RPMI",0.608526313272156,5.18912538097966,1.53459703325649,0.125094998392452,0.513364375332454,-4.47904606517712,"UP"
"2045","EPHA7","ENSG00000135333","chr6",94127406,94131405,"-",4000,"H3K4me3","BG_vs_RPMI",0.281129474658141,4.58653420718092,0.708959412866658,0.478460498468697,0.572999681298656,-5.23381424835345,"UP"
"2046","EPHA8","ENSG00000070886","chr1",22887982,22891981,"+",4000,"H3K4me3","BG_vs_RPMI",-0.419747159315682,1.39788186017905,-1.05852899267414,0.289985796922917,0.513364375332454,-4.98205970522231,"DOWN"
"2047","EPHB1","ENSG00000154928","chr3",134332207,134336206,"+",4000,"H3K4me3","BG_vs_RPMI",-0.501156187066158,1.31689553040536,-1.26382833592588,0.206489203105101,0.513364375332454,-4.78779061174524,"DOWN"
"2048","EPHB2","ENSG00000133216","chr1",23035332,23039331,"+",4000,"H3K4me3","BG_vs_RPMI",0.0353188039739152,5.94204955278401,0.0890678523087916,0.929039947745435,0.944238965295462,-5.43538177360277,"UP"
"204851","HIPK1","ENSG00000163349","chr1",114469946,114473945,"+",4000,"H3K4me3","BG_vs_RPMI",0.3614738162382,6.57225530296368,0.911573803630992,0.362140472659726,0.521544609725413,-5.10002681077282,"UP"
"2049","EPHB3","ENSG00000182580","chr3",184277573,184281572,"+",4000,"H3K4me3","BG_vs_RPMI",0.126627159795547,4.62391454252139,0.319331571229909,0.749519827996277,0.787550432376638,-5.39706422248922,"UP"
"2050","EPHB4","ENSG00000196411","chr7",100423146,100427145,"-",4000,"H3K4me3","BG_vs_RPMI",0.165828851880904,4.56046058770554,0.418191388892253,0.675867413125895,0.725499145407279,-5.3673556037321,"UP"
"2051","EPHB6","ENSG00000106123","chr7",142550823,142554822,"+",4000,"H3K4me3","BG_vs_RPMI",0.520405103030911,5.85693076673843,1.31237073859386,0.189597062778589,0.513364375332454,-4.73683549525104,"UP"
"2064","ERBB2","ENSG00000141736","chr17",37842167,37846166,"+",4000,"H3K4me3","BG_vs_RPMI",0.310665983935796,5.57459350205062,0.783445328301461,0.433490073829835,0.556112036012291,-5.18851949593425,"UP"
"2065","ERBB3","ENSG00000065361","chr12",56468583,56472582,"+",4000,"H3K4me3","BG_vs_RPMI",0.348903773373084,3.48631541950016,0.879874351909688,0.37906916970696,0.52794022337233,-5.12316573187886,"UP"
"2066","ERBB4","ENSG00000178568","chr2",213401566,213405565,"-",4000,"H3K4me3","BG_vs_RPMI",0.156244959710683,3.04718868470695,0.394022487448392,0.693620780749598,0.741353823725915,-5.37535421197113,"UP"
"207","AKT1","ENSG00000142208","chr14",105260097,105264096,"-",4000,"H3K4me3","BG_vs_RPMI",0.295398206789847,5.93930136753143,0.744942662103498,0.456423785588324,0.562884916718106,-5.21249741727221,"UP"
"208","AKT2","ENSG00000105221","chr19",40789444,40793443,"-",4000,"H3K4me3","BG_vs_RPMI",0.301627016266508,5.8385208833925,0.760650631233386,0.446986040028943,0.559871082487266,-5.20286101722501,"UP"
"2081","ERN1","ENSG00000178607","chr17",62205505,62209504,"-",4000,"H3K4me3","BG_vs_RPMI",0.476657071205267,6.10950131690998,1.20204584649602,0.229536641018916,0.513364375332454,-4.84986656931218,"UP"
"2185","PTK2B","ENSG00000120899","chr8",27166999,27170998,"+",4000,"H3K4me3","BG_vs_RPMI",0.575603894759656,6.19533807935462,1.45157244635697,0.146830894662971,0.513364375332454,-4.58006627965687,"UP"
"2241","FER","ENSG00000151422","chr5",108081542,108085541,"+",4000,"H3K4me3","BG_vs_RPMI",0.48892477972166,6.26702635182317,1.23298286381723,0.217776517594573,0.513364375332454,-4.8191714280013,"UP"
"2242","FES","ENSG00000182511","chr15",91424925,91428924,"+",4000,"H3K4me3","BG_vs_RPMI",0.502962389779516,5.80531089042653,1.26838326356817,0.204859117594644,0.513364375332454,-4.78309092851276,"UP"
"225689","MAPK15","ENSG00000181085","chr8",144796510,144800509,"+",4000,"H3K4me3","BG_vs_RPMI",0.234167366372193,2.83718456326442,0.590529181536868,0.554925421495482,0.628241308617892,-5.29652213434671,"UP"
"2260","FGFR1","ENSG00000077782","chr8",38324353,38328352,"-",4000,"H3K4me3","BG_vs_RPMI",0.623336662819834,6.00355750288701,1.5719461469787,0.116175207962016,0.513364375332454,-4.43176962085121,"UP"
"2261","FGFR3","ENSG00000068078","chr4",1793020,1797019,"+",4000,"H3K4me3","BG_vs_RPMI",0.463335851295311,4.44815785938891,1.16845205752205,0.242811255830906,0.513364375332454,-4.88231440065038,"UP"
"2263","FGFR2","ENSG00000066468","chr10",123355973,123359972,"-",4000,"H3K4me3","BG_vs_RPMI",-0.607824923615634,2.21026319911064,-1.53282825109773,0.125530321724783,0.513364375332454,-4.48125679389322,"DOWN"
"2264","FGFR4","ENSG00000160867","chr5",176511906,176515905,"+",4000,"H3K4me3","BG_vs_RPMI",0.354387786370389,3.81581275758992,0.89370407445817,0.371624473786729,0.525448638527336,-5.11317146424157,"UP"
"2268","FGR","ENSG00000000938","chr1",27959697,27963696,"-",4000,"H3K4me3","BG_vs_RPMI",0.696489162197307,6.30367265208165,1.75642396835068,0.0792213157078315,0.513364375332454,-4.18158368891832,"UP"
"22848","AAK1","ENSG00000115977","chr2",69899482,69903481,"-",4000,"H3K4me3","BG_vs_RPMI",0.174011025240821,2.52351549306859,0.438825400421189,0.660851633725255,0.710916151431713,-5.36015017031565,"UP"
"22853","LMTK2","ENSG00000164715","chr7",97734174,97738173,"+",4000,"H3K4me3","BG_vs_RPMI",0.499674519367169,5.76105210013604,1.2600918288833,0.207833420666965,0.513364375332454,-4.79163324139138,"UP"
"22983","MAST1","ENSG00000105613","chr19",12942765,12946764,"+",4000,"H3K4me3","BG_vs_RPMI",0.0892806522647844,3.30861050259948,0.225150204854768,0.82189327916725,0.852778621599423,-5.41795888908385,"UP"
"23012","STK38L","ENSG00000211455","chr12",27394901,27398900,"+",4000,"H3K4me3","BG_vs_RPMI",0.799365109978073,5.88512009020095,2.01585913296813,0.0439937934054296,0.513364375332454,-3.78281575343884,"UP"
"23031","MAST3","ENSG00000099308","chr19",18206588,18210587,"+",4000,"H3K4me3","BG_vs_RPMI",0.51668368366813,5.06492381174042,1.30298596921072,0.192780740845223,0.513364375332454,-4.74683645423037,"UP"
"23043","TNIK","ENSG00000154310","chr3",171176198,171180197,"-",4000,"H3K4me3","BG_vs_RPMI",0.462037970768916,6.63536210594272,1.1651790296153,0.244132906755376,0.513364375332454,-4.88542661155621,"UP"
"23049","SMG1","ENSG00000157106","chr16",18935731,18939730,"-",4000,"H3K4me3","BG_vs_RPMI",0.494222686342225,5.83375525206194,1.24634325860225,0.212834181706095,0.513364375332454,-4.80567434067129,"UP"
"23097","CDK19","ENSG00000155111","chr6",111135162,111139161,"-",4000,"H3K4me3","BG_vs_RPMI",0.436192962597253,6.16852205544394,1.10000243494768,0.271508628389703,0.513364375332454,-4.94558300283725,"UP"
"23139","MAST2","ENSG00000086015","chr1",46250659,46254658,"+",4000,"H3K4me3","BG_vs_RPMI",-0.148684589192933,1.71656822947242,-0.374956554038754,0.707746104708409,0.750566514335,-5.38132813586596,"DOWN"
"23178","PASK","ENSG00000115687","chr2",242087680,242091679,"-",4000,"H3K4me3","BG_vs_RPMI",0.375704231364043,6.54309368734636,0.947460424074241,0.343557741644354,0.515855581864785,-5.07284320534793,"UP"
"2321","FLT1","ENSG00000102755","chr13",29067283,29071282,"-",4000,"H3K4me3","BG_vs_RPMI",1.28366408961829,5.78622455974205,3.23717653725372,0.00123371496348853,0.306578168426901,-1.16869282491662,"UP"
"2322","FLT3","ENSG00000122025","chr13",28672730,28676729,"-",4000,"H3K4me3","BG_vs_RPMI",0.319433253703304,5.33088001868476,0.805554850735471,0.420628014554556,0.545827997998993,-5.17420452671536,"UP"
"23235","SIK2","ENSG00000170145","chr11",111471173,111475172,"+",4000,"H3K4me3","BG_vs_RPMI",0.531865200104126,6.21826375235017,1.34127110097066,0.180036716360858,0.513364375332454,-4.70558674127521,"UP"
"2324","FLT4","ENSG00000037280","chr5",180074625,180078624,"-",4000,"H3K4me3","BG_vs_RPMI",0.217653406383703,2.43307057077346,0.548883859957618,0.583167338473666,0.655733410003195,-5.31585670428518,"UP"
"23387","SIK3","ENSG00000160584","chr11",116967154,116971153,"-",4000,"H3K4me3","BG_vs_RPMI",0.545573722138141,6.20418793313745,1.37584159822757,0.169077308610121,0.513364375332454,-4.66731304650053,"UP"
"23476","BRD4","ENSG00000141867","chr19",15441357,15445356,"-",4000,"H3K4me3","BG_vs_RPMI",0.432626629334482,6.3868385803072,1.09100876561032,0.275445299192293,0.513364375332454,-4.95361213532732,"UP"
"23552","CDK20","ENSG00000156345","chr9",90587669,90591668,"-",4000,"H3K4me3","BG_vs_RPMI",0.224810996913284,5.19661096604762,0.566934052615512,0.570844323405638,0.644794610755914,-5.30765012289326,"UP"
"23604","DAPK2","ENSG00000035664","chr15",64362233,64366232,"-",4000,"H3K4me3","BG_vs_RPMI",-0.08586123769593,2.19806849749995,-0.216527038792118,0.828606571771551,0.85783654256436,-5.41951077175624,"DOWN"
"23678","SGK3","ENSG00000104205","chr8",67622969,67626968,"+",4000,"H3K4me3","BG_vs_RPMI",0.59434674880898,6.44001115149738,1.49883864929927,0.134127181205924,0.513364375332454,-4.52324377689616,"UP"
"23683","PRKD3","ENSG00000115825","chr2",37549977,37553976,"-",4000,"H3K4me3","BG_vs_RPMI",0.491316472375152,6.31266444577666,1.2390142947849,0.215535211361509,0.513364375332454,-4.81309629991128,"UP"
"238","ALK","ENSG00000171094","chr2",30142453,30146452,"-",4000,"H3K4me3","BG_vs_RPMI",0.281709870790768,2.86318687966692,0.71042307049956,0.477552922237681,0.572999681298656,-5.23296775012482,"UP"
"2444","FRK","ENSG00000111816","chr6",116380055,116384054,"-",4000,"H3K4me3","BG_vs_RPMI",-0.401040410287172,2.04194647166617,-1.01135384028564,0.312011197429317,0.513364375332454,-5.02184716245574,"DOWN"
"2475","MTOR","ENSG00000198793","chr1",11320614,11324613,"-",4000,"H3K4me3","BG_vs_RPMI",0.385306253667662,5.90747023454414,0.971675046546623,0.331369836817478,0.513364375332454,-5.05390798142872,"UP"
"25","ABL1","ENSG00000097007","chr9",133586430,133590429,"+",4000,"H3K4me3","BG_vs_RPMI",0.42848868954673,6.1827315056292,1.08057360449471,0.280061579507522,0.513364375332454,-4.96284555502409,"UP"
"2534","FYN","ENSG00000010810","chr6",112192656,112196655,"-",4000,"H3K4me3","BG_vs_RPMI",0.613934318476258,6.15987468039792,1.54823507743148,0.121777926051292,0.513364375332454,-4.46191481421702,"UP"
"255239","ANKK1","ENSG00000170209","chr11",113256501,113260500,"+",4000,"H3K4me3","BG_vs_RPMI",-0.552988999287802,1.38879887644226,-1.39454163151529,0.163361844412302,0.513364375332454,-4.64620396485484,"DOWN"
"255967","PAN3","ENSG00000152520","chr13",28710643,28714642,"+",4000,"H3K4me3","BG_vs_RPMI",0.437277685728023,6.60528548973301,1.102737917148,0.27031895286216,0.513364375332454,-4.94312781733261,"UP"
"25778","DSTYK","ENSG00000133059","chr1",205178831,205182830,"-",4000,"H3K4me3","BG_vs_RPMI",0.353782040163431,6.12898366002373,0.892176488367264,0.372442302632099,0.525448638527336,-5.11428305573932,"UP"
"2580","GAK","ENSG00000178950","chr4",924162,928161,"-",4000,"H3K4me3","BG_vs_RPMI",0.36635487104324,6.33472675960285,0.923882970974469,0.355696739063374,0.521544609725413,-5.09082104442884,"UP"
"25865","PRKD2","ENSG00000105287","chr19",47218385,47222384,"-",4000,"H3K4me3","BG_vs_RPMI",0.361227598109295,5.76157415872522,0.910952884531997,0.362467445958919,0.521544609725413,-5.10048791173206,"UP"
"25989","ULK3","ENSG00000140474","chr15",75133688,75137687,"-",4000,"H3K4me3","BG_vs_RPMI",0.594845469156304,5.30543286218805,1.50009633487298,0.133801160300888,0.513364375332454,-4.52170694544294,"UP"
"26524","LATS2","ENSG00000150457","chr13",21633726,21637725,"-",4000,"H3K4me3","BG_vs_RPMI",0.48599503178773,6.15722811698611,1.22559455144759,0.22054484206581,0.513364375332454,-4.82657286841136,"UP"
"26576","SRPK3","ENSG00000184343","chrX",153039867,153043866,"+",4000,"H3K4me3","BG_vs_RPMI",-0.409399376804571,1.23479684791706,-1.03243369326639,0.302036428211202,0.513364375332454,-5.00429258283716,"DOWN"
"26750","RPS6KC1","ENSG00000136643","chr1",213222575,213226574,"+",4000,"H3K4me3","BG_vs_RPMI",0.616634308248299,5.85648554543453,1.55504397986286,0.120147818232165,0.513364375332454,-4.45330517303617,"UP"
